threshold,tp,fp,tn,fn,precision,recall,verify_rate,false_accept_rate,safe_accept_rate,accuracy
0.5226765304803848,37.0,22.0,457.0,153.0,0.6271186440677966,0.19473684210526315,0.08819133034379671,0.8052631578947368,0.954070981210856,0.7384155455904334
0.5216710597276688,38.0,22.0,457.0,152.0,0.6333333333333333,0.2,0.08968609865470852,0.8,0.954070981210856,0.7399103139013453
0.5204580098390579,39.0,22.0,457.0,151.0,0.639344262295082,0.20526315789473684,0.09118086696562033,0.7947368421052632,0.954070981210856,0.7414050822122571
0.5187929272651672,39.0,23.0,456.0,151.0,0.6290322580645161,0.20526315789473684,0.09267563527653214,0.7947368421052632,0.9519832985386222,0.7399103139013453
0.5146109133958816,39.0,24.0,455.0,151.0,0.6190476190476191,0.20526315789473684,0.09417040358744394,0.7947368421052632,0.9498956158663883,0.7384155455904334
0.5140870779752731,39.0,25.0,454.0,151.0,0.609375,0.20526315789473684,0.09566517189835576,0.7947368421052632,0.9478079331941545,0.7369207772795217
0.5140387058258057,40.0,25.0,454.0,150.0,0.6153846153846154,0.21052631578947367,0.09715994020926756,0.7894736842105263,0.9478079331941545,0.7384155455904334
0.5138656288385391,40.0,26.0,453.0,150.0,0.6060606060606061,0.21052631578947367,0.09865470852017937,0.7894736842105263,0.9457202505219207,0.7369207772795217
0.5099986225366593,40.0,27.0,452.0,150.0,0.5970149253731343,0.21052631578947367,0.10014947683109118,0.7894736842105263,0.9436325678496869,0.7354260089686099
0.5071774542331695,40.0,28.0,451.0,150.0,0.5882352941176471,0.21052631578947367,0.10164424514200299,0.7894736842105263,0.941544885177453,0.7339312406576981
0.5049858421087265,40.0,29.0,450.0,150.0,0.5797101449275363,0.21052631578947367,0.1031390134529148,0.7894736842105263,0.9394572025052192,0.7324364723467862
0.5048881649971009,41.0,29.0,450.0,149.0,0.5857142857142857,0.21578947368421053,0.10463378176382661,0.7842105263157895,0.9394572025052192,0.7339312406576981
0.5043012022972106,42.0,29.0,450.0,148.0,0.5915492957746479,0.22105263157894736,0.10612855007473841,0.7789473684210526,0.9394572025052192,0.7354260089686099
0.5038925886154174,42.0,30.0,449.0,148.0,0.5833333333333334,0.22105263157894736,0.10762331838565023,0.7789473684210526,0.9373695198329853,0.7339312406576981
0.5029313534498214,42.0,31.0,448.0,148.0,0.5753424657534246,0.22105263157894736,0.10911808669656203,0.7789473684210526,0.9352818371607515,0.7324364723467862
0.5020617872476577,42.0,34.0,445.0,148.0,0.5526315789473685,0.22105263157894736,0.11360239162929746,0.7789473684210526,0.9290187891440501,0.7279521674140508
0.5013012677431107,42.0,35.0,444.0,148.0,0.5454545454545454,0.22105263157894736,0.11509715994020926,0.7789473684210526,0.9269311064718163,0.726457399103139
