field_name,feature_name,weight,abs_weight
date,rank_from_bottom_norm,0.8399210572242737,0.8399210572242737
date,nearest_company_hint_norm,0.8313714265823364,0.8313714265823364
date,rank_from_top_norm,0.8307008743286133,0.8307008743286133
date,x_right_norm,0.8207603096961975,0.8207603096961975
date,y_center_norm,0.808273196220398,0.808273196220398
date,x_center_norm,0.8051257133483887,0.8051257133483887
date,contains_street_token,0.7989243865013123,0.7989243865013123
date,contains_total_hint,0.7479199767112732,0.7479199767112732
date,contains_address_number,0.16222575306892395,0.16222575306892395
date,amount_is_doc_max,0.15190811455249786,0.15190811455249786
date,source_is_span,0.145757794380188,0.145757794380188
date,n_lines,0.1337403804063797,0.1337403804063797
date,amount_value_norm,0.13168101012706757,0.13168101012706757
date,contains_currency_marker,0.11432956904172897,0.11432956904172897
total,nearest_total_hint_norm,1.5102170705795288,1.5102170705795288
total,height_norm,1.212357759475708,1.212357759475708
total,nearest_address_hint_norm,1.0958176851272583,1.0958176851272583
total,char_len,1.0794270038604736,1.0794270038604736
total,rank_from_top_norm,1.0331841707229614,1.0331841707229614
total,y_bottom_norm,1.0172507762908936,1.0172507762908936
total,nearest_date_hint_norm,0.9897378087043762,0.9897378087043762
total,rank_from_bottom_norm,0.989253044128418,0.989253044128418
total,x_right_norm,0.9736506938934326,0.9736506938934326
total,y_top_norm,0.9394458532333374,0.9394458532333374
total,amount_value_norm,0.9304497838020325,0.9304497838020325
total,nearest_company_hint_norm,0.9192515015602112,0.9192515015602112
total,x_center_norm,0.9130361080169678,0.9130361080169678
total,x_left_norm,0.9051456451416016,0.9051456451416016
total,digit_ratio,0.8810014724731445,0.8810014724731445
total,area_norm,0.8777309060096741,0.8777309060096741
total,y_center_norm,0.8740885853767395,0.8740885853767395
total,width_norm,0.8670876026153564,0.8670876026153564
total,token_count,0.8085486888885498,0.8085486888885498
total,source_is_regex,0.8062445521354675,0.8062445521354675
total,contains_amount_pattern,0.7907032370567322,0.7907032370567322
total,source_is_line,0.7883486151695251,0.7883486151695251
total,contains_currency_marker,0.7804413437843323,0.7804413437843323
total,upper_ratio,0.7566611170768738,0.7566611170768738
total,amount_match_count,0.7344403862953186,0.7344403862953186
total,alpha_ratio,0.729390561580658,0.729390561580658
total,contains_total_hint,0.6478092670440674,0.6478092670440674
total,contains_date_hint,9.741099482596383e-09,9.741099482596383e-09
total,source_is_span,8.721579902726262e-09,8.721579902726262e-09
total,contains_address_number,8.57971382828282e-09,8.57971382828282e-09
total,contains_company_hint,8.47957437599689e-09,8.47957437599689e-09
total,contains_entity_suffix,7.145559699495152e-09,7.145559699495152e-09
total,contains_date_pattern,7.039120841767499e-09,7.039120841767499e-09
total,n_lines,6.97647406511237e-09,6.97647406511237e-09
total,amount_is_doc_max,6.635248350761458e-09,6.635248350761458e-09
total,contains_street_token,5.750849130237157e-09,5.750849130237157e-09
total,contains_address_hint,5.261384217192244e-09,5.261384217192244e-09
